n_missing,method,confidence,n_sampling,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
2,armin,0.6,100,True,True,0.3018297706298644,2.6112520171758433,0.08136606216430664,0.52150356915921,0.6666666666666666,0
2,armin,0.7,100,True,True,0.3712539244642473,3.211868587776058,0.11610794067382812,0.526843104103275,0.3333333333333333,1
2,armin,0.8,100,True,True,0.3712539244642473,3.211868587776058,0.07098698616027832,0.526843104103275,0.3333333333333333,1
0,optimal,1.0,0,True,True,2.176538387288936,1.0,0.025105953216552734,0.5018768019368824,1.0,1
2,armin,0.4,100,True,False,1.4915936266931378,0.6853054535606169,0.056915998458862305,0.4249991732480054,1.0,1
2,armin,0.5,100,True,False,1.7416851078180382,0.8002087709500293,0.1212308406829834,0.454266204986027,1.0,1
2,armin,0.6,100,True,False,1.72329433048525,0.7917592175489999,0.09565401077270508,0.452315229247631,1.0,1
2,armin,0.7,100,True,False,1.9039168621399656,0.8747453632147771,0.08920812606811523,0.4721964381853271,1.0,1
2,armin,0.8,100,True,False,2.086555487380272,0.9586577932950011,0.06319999694824219,0.49159096311519823,1.0,1
0,optimal,1.0,0,True,True,4.532895245081835,1.0,0.021027088165283203,0.5002874495717893,1.0,1
2,armin,0.4,100,True,False,3.7011921125195197,0.8165183425615873,0.21245503425598145,0.4102389439387055,1.0,1
2,armin,0.5,100,True,False,3.7612114085516835,0.8297591727125343,0.16590404510498047,0.4167177166198748,0.75,1
2,armin,0.6,100,True,False,3.7612114085516835,0.8297591727125343,0.13674592971801758,0.4167177166198748,0.75,1
2,armin,0.7,100,True,False,3.7612114085516835,0.8297591727125343,0.10709190368652344,0.4167177166198748,0.75,1
2,armin,0.8,100,True,False,3.833427609329081,0.8456907565839576,0.08958911895751953,0.42334804874038723,1.0,1
0,optimal,1.0,0,True,True,2.160823637291156,1.0,0.019736051559448242,0.5017713907481886,1.0,1
2,armin,0.4,100,True,False,2.0703524132373152,0.9581311392135375,0.09738421440124512,0.49671767302196557,1.0,1
2,armin,0.5,100,True,False,2.0703524132373152,0.9581311392135375,0.10848498344421387,0.49671767302196557,1.0,1
2,armin,0.6,100,True,True,2.0755037151505946,0.9605150921768332,0.0786888599395752,0.5000045174991197,1.0,1
2,armin,0.7,100,True,True,2.0755037151505946,0.9605150921768332,0.05277109146118164,0.5000045174991197,1.0,1
2,armin,0.8,100,True,True,2.160823637291156,1.0,0.056643009185791016,0.5017713907481886,1.0,1
0,optimal,1.0,0,True,True,1.1354317471326085,1.0,0.017242908477783203,0.5012574163428796,1.0,1
2,armin,0.4,100,True,False,0.8338482003950498,0.7343886609660418,0.0680389404296875,0.4589556528794215,0.3333333333333333,1
2,armin,0.5,100,True,False,0.8920170350503205,0.7856192477469459,0.05654597282409668,0.4683077212162581,0.6666666666666666,1
2,armin,0.6,100,True,False,1.1255536366794177,0.9913001283625046,0.09759092330932617,0.4933764832265647,0.6666666666666666,1
2,armin,0.7,100,True,True,1.2138451281319302,1.069060409132777,0.06647992134094238,0.503147801339801,0.6666666666666666,1
2,armin,0.8,100,True,True,1.3146477839758082,1.1578395507222583,0.0740211009979248,0.5133707692191577,0.6666666666666666,1
0,optimal,1.0,0,True,True,1.001430490947461,1.0,0.011515140533447266,0.5011134919560537,1.0,1
2,armin,0.4,100,True,False,0.8261575709501987,0.8249774481787197,0.06887316703796387,0.4748412258031506,0.0,1
2,armin,0.5,100,True,False,0.8022762118018802,0.8011302022997528,0.0467839241027832,0.47290428733060397,0.0,1
2,armin,0.6,100,True,False,0.8770911292184184,0.8758382505295957,0.0575098991394043,0.4787173166555886,0.0,1
2,armin,0.7,100,True,False,0.8887051644789216,0.8874356957496979,0.04320406913757324,0.4894874876861516,0.5,1
2,armin,0.8,100,True,False,0.8887051644789216,0.8874356957496979,0.04337596893310547,0.4894874876861516,0.5,1
0,optimal,1.0,0,True,True,1.9380191407306502,1.0,0.02393817901611328,0.5001682093721884,1.0,1
2,armin,0.4,100,True,True,2.1289719409137042,1.0985298835134638,0.09689807891845703,0.5203937897454377,1.0,1
2,armin,0.5,100,True,True,2.192831489264764,1.1314808214113135,0.09705400466918945,0.5264169092641622,1.0,1
2,armin,0.6,100,True,True,2.219421527664198,1.1452010359544007,0.08228516578674316,0.5289819320918449,1.0,1
2,armin,0.7,100,True,True,2.4312963729873562,1.2545265017716678,0.07791280746459961,0.5495336344280611,1.0,1
2,armin,0.8,100,True,True,2.397011012715317,1.2368355721252695,0.07926607131958008,0.5465432939765227,1.0,1
0,optimal,1.0,0,True,True,1.5290818981096796,1.0,0.01960587501525879,0.5002242025376931,1.0,1
2,armin,0.4,100,True,False,1.1989227843439292,0.7840801632836618,0.05922198295593262,0.46360710501681723,0.5,1
2,armin,0.5,100,True,False,1.3818027402987525,0.9036813149164866,0.09370708465576172,0.4841730236711679,0.75,1
2,armin,0.6,100,True,False,1.5300262604609849,1.0006176008966379,0.08522295951843262,0.49648311323124594,0.5,1
2,armin,0.7,100,True,True,1.6367449200786282,1.070410239047396,0.07894706726074219,0.5060699187230884,0.5,1
2,armin,0.8,100,True,True,1.6569317459590498,1.0836121649255177,0.07252216339111328,0.5099792903026594,0.5,1
0,optimal,1.0,0,True,True,1.8565238883860242,1.0,0.018690109252929688,0.5028300505550942,1.0,1
2,armin,0.4,100,True,True,1.8565238883860242,1.0,0.09363818168640137,0.5028300505550942,1.0,1
2,armin,0.5,100,True,False,1.851204600627094,0.9971348131892046,0.0989220142364502,0.4995431892759926,1.0,1
2,armin,0.6,100,True,True,1.8565238883860242,1.0,0.09787607192993164,0.5028300505550942,1.0,1
2,armin,0.7,100,True,True,1.8616751902993038,1.002774702736391,0.07803797721862793,0.506116667249924,1.0,1
2,armin,0.8,100,True,True,1.8616751902993038,1.002774702736391,0.07311797142028809,0.506116667249924,1.0,1
0,optimal,1.0,0,True,True,2.862656843823678,1.0,0.026144027709960938,0.5006361413307603,1.0,1
2,armin,0.4,100,True,True,2.871081764228213,1.0029430423778218,0.13356494903564453,0.5031796724337139,1.0,1
2,armin,0.5,100,True,True,2.871081764228213,1.0029430423778218,0.11233210563659668,0.5031796724337139,1.0,1
2,armin,0.6,100,True,True,2.871081764228213,1.0029430423778218,0.08908700942993164,0.5031796724337139,1.0,1
2,armin,0.7,100,True,True,3.0103831656978426,1.0516046211381889,0.08410787582397461,0.5251245534280253,1.0,1
2,armin,0.8,100,True,True,3.0364216370339276,1.0607005319499456,0.09262800216674805,0.5282604831078352,1.0,1
0,optimal,1.0,0,True,True,0.8195919755804056,1.0,0.01143503189086914,0.506645011824514,1.0,1
2,armin,0.4,100,True,False,0.7375428614357094,0.8998902910358633,0.049906015396118164,0.4950180124260092,1.0,1
2,armin,0.5,100,True,False,0.7696506229458365,0.939065591022652,0.06873393058776855,0.49707682053836477,0.6666666666666666,1
2,armin,0.6,100,True,False,0.7696506229458365,0.939065591022652,0.06785988807678223,0.49707682053836477,0.6666666666666666,1
2,armin,0.7,100,True,True,0.8195919755804056,1.0,0.08020281791687012,0.506645011824514,1.0,1
2,armin,0.8,100,True,True,0.8195919755804056,1.0,0.05740189552307129,0.506645011824514,1.0,1
0,optimal,1.0,0,True,True,3.8171524780113306,1.0,0.016700029373168945,0.5000311614338463,1.0,1
2,armin,0.4,100,True,True,3.949747707595911,1.0347366866658836,0.12343096733093262,0.5174783253023048,0.75,1
2,armin,0.5,100,True,True,3.961131951391129,1.037719078346802,0.08656597137451172,0.5212145886535267,0.75,1
2,armin,0.6,100,True,True,4.000084234157322,1.0479236177228362,0.09632110595703125,0.5232808986798654,0.5,1
2,armin,0.7,100,True,True,4.000084234157322,1.0479236177228362,0.07514500617980957,0.5232808986798654,0.5,1
2,armin,0.8,100,True,True,4.030621668641385,1.0559236739584654,0.08241105079650879,0.5290657606892943,0.5,1
0,optimal,1.0,0,True,True,2.299239887388314,1.0,0.014503002166748047,0.5022512700327667,1.0,1
2,armin,0.4,100,True,False,1.8613787228830838,0.8095626441995173,0.09898519515991211,0.4578300534743762,0.75,1
2,armin,0.5,100,True,False,1.9408560177913263,0.8441294135671625,0.09401893615722656,0.4629109456156526,0.75,1
2,armin,0.6,100,True,False,2.0535813442598654,0.8931566277725419,0.0963430404663086,0.47449241238106,0.75,1
2,armin,0.7,100,True,False,2.228286673415351,0.9691405779961663,0.07417678833007812,0.49261284075068357,0.75,1
2,armin,0.8,100,True,True,2.299239887388314,1.0,0.06890106201171875,0.5022512700327667,1.0,1
0,optimal,1.0,0,True,True,0.4634023578119425,1.0,0.02453303337097168,0.5019170350869495,1.0,1
2,armin,0.4,100,True,False,0.3238621195970377,0.6988788773674456,0.05888986587524414,0.4879579319881403,0.6666666666666666,1
2,armin,0.5,100,True,True,0.48979649696284605,1.0569572828147213,0.06834602355957031,0.504935094417299,0.75,1
2,armin,0.6,100,True,True,0.5193706850418658,1.120776958266225,0.053079843521118164,0.5079527941378138,0.75,1
2,armin,0.7,100,True,True,0.6362144109432629,1.3729200989552384,0.06756711006164551,0.5195710163312572,0.75,1
2,armin,0.8,100,True,True,0.8160544231622936,1.7610061955996004,0.05647706985473633,0.5364956512937447,0.75,1
0,optimal,1.0,0,True,True,2.452143313560594,1.0,0.01802802085876465,0.500400475148283,1.0,1
2,armin,0.4,100,True,False,2.4484393762192744,0.9984895102497329,0.0898141860961914,0.4939916417176833,0.75,1
2,armin,0.5,100,True,True,2.5766345995900055,1.0507683565397514,0.07568192481994629,0.5120466491168163,0.75,1
2,armin,0.6,100,True,True,2.734098484686246,1.1149831535401755,0.08184480667114258,0.528769623143592,0.75,1
2,armin,0.7,100,True,True,2.666302556825233,1.0873355329928382,0.08280110359191895,0.5206465792241187,0.5,1
2,armin,0.8,100,True,True,2.7383944660547295,1.1167350826973035,0.06463909149169922,0.5356210241882862,0.5,1
0,optimal,1.0,0,True,True,1.680067891510682,1.0,0.01508784294128418,0.5039407043077044,1.0,1
2,armin,0.4,100,True,True,1.7309525561332733,1.030287266889457,0.10388708114624023,0.5099758822915872,0.5,1
2,armin,0.5,100,True,True,1.7557660073108687,1.0450565814528605,0.09229397773742676,0.5165215949786588,0.3333333333333333,1
2,armin,0.6,100,True,True,1.7821601464617722,1.0607667436934891,0.10071611404418945,0.519535871897533,0.3333333333333333,1
2,armin,0.7,100,True,True,1.7821601464617722,1.0607667436934891,0.08348989486694336,0.519535871897533,0.3333333333333333,1
2,armin,0.8,100,True,True,1.8074946015996392,1.0758461671298163,0.06775879859924316,0.5260725577862363,0.3333333333333333,1
0,optimal,1.0,0,True,True,3.5112010722403966,1.0,0.027710914611816406,0.5009398206904203,1.0,1
2,armin,0.4,100,True,False,3.449350910780788,0.9823848990168644,0.11580109596252441,0.49705536726711186,1.0,1
2,armin,0.5,100,True,False,3.449350910780788,0.9823848990168644,0.11258602142333984,0.49705536726711186,1.0,1
2,armin,0.6,100,True,False,3.4934476788914477,0.9949437833425983,0.1263139247894287,0.4991142738382758,0.75,1
2,armin,0.7,100,True,True,3.5140938976087894,1.000823884849906,0.09656786918640137,0.506740236152013,0.75,1
2,armin,0.8,100,True,True,3.5140938976087894,1.000823884849906,0.07619595527648926,0.506740236152013,0.75,1
0,optimal,1.0,0,True,True,2.608427087069777,1.0,0.015172958374023438,0.5005461554696167,1.0,1
2,armin,0.4,100,True,False,2.1203050081082235,0.8128672710917544,0.09206008911132812,0.41985054892745965,1.0,1
2,armin,0.5,100,True,False,2.2784348192747226,0.8734899398066913,0.0896000862121582,0.4486267321260057,1.0,1
2,armin,0.6,100,True,False,2.301588334999539,0.8823663679957676,0.07155799865722656,0.4516148965665211,1.0,1
2,armin,0.7,100,True,False,2.4637268629673508,0.9445258697014307,0.05473208427429199,0.477751032153924,1.0,1
2,armin,0.8,100,True,True,2.615761171917057,1.0028116886546823,0.06176400184631348,0.5009914396656809,1.0,1
0,optimal,1.0,0,True,True,1.631166905672782,1.0,0.016273021697998047,0.5002323116518735,1.0,1
2,armin,0.4,100,True,True,1.7110675888013511,1.0489837568741096,0.14828991889953613,0.5065166890093353,1.0,1
2,armin,0.5,100,True,True,1.7396132019951114,1.0664838747924452,0.0740668773651123,0.515725298378841,0.25,1
2,armin,0.6,100,True,True,1.7973192600351342,1.101861038122167,0.10474705696105957,0.5237135417466703,0.5,1
2,armin,0.7,100,True,True,1.8348675420448328,1.1248803146162616,0.07263612747192383,0.5279288054903102,0.75,1
2,armin,0.8,100,True,True,1.9138647264853164,1.173310174347814,0.0697031021118164,0.5361218579052036,0.75,1
0,optimal,1.0,0,True,True,1.0667322646403643,1.0,0.014102935791015625,0.5016350703741881,1.0,1
2,armin,0.4,100,True,False,1.0119541914220402,0.9486487143643378,0.07062387466430664,0.47472253393305486,0.3333333333333333,1
2,armin,0.5,100,True,False,1.217163717344179,1.1410208143976321,0.08874082565307617,0.4965307544196904,0.3333333333333333,1
2,armin,0.6,100,True,False,1.217163717344179,1.1410208143976321,0.07754397392272949,0.4965307544196904,0.3333333333333333,1
2,armin,0.7,100,True,True,1.5708250208194672,1.472557897504911,0.07546687126159668,0.5305750834768049,0.5,1
