n_missing,method,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
1,incomplete,True,True,0.33725374342371495,1.9992208230078232,0.04198908805847168,0.54421926,0.5,1
2,incomplete,True,True,0.33731512208282727,1.999584672174151,0.062077999114990234,0.56480694,1.0,1
3,incomplete,True,False,0.0,0.0,0.028831005096435547,0.34792656,0.0,0
4,incomplete,True,True,0.5058848138405507,2.9988561241937206,0.04711794853210449,0.72469336,0.0,1
0,complete,True,True,0.2810387082752529,0.2810387082752529,0.050508975982666016,0.5157931,1.0,1
1,incomplete,True,True,1.1382117929088538,4.050017877943257,0.11444282531738281,0.7506365,0.6666666666666666,1
2,incomplete,True,False,0.0,0.0,0.023864030838012695,0.38443285,0.0,0
3,incomplete,True,False,0.0,0.0,0.024294137954711914,0.38443285,0.0,0
4,incomplete,True,False,0.0,0.0,0.020889997482299805,0.38443285,0.0,0
0,complete,True,True,0.9641843666445299,0.9641843666445299,0.15129613876342773,0.6143639,1.0,1
1,incomplete,True,True,2.019629675748659,2.0946509252967846,0.43321704864501953,0.85473484,0.5,1
2,incomplete,True,True,1.9735109492333323,2.0468190706113316,0.12348604202270508,0.7729469,0.0,1
3,incomplete,True,False,0.8993823238454965,0.9327908177721739,0.07889413833618164,0.284459,0.0,1
4,incomplete,True,False,0.4095258077933413,0.42473807080956644,0.04049801826477051,0.1516878,0.0,1
0,complete,True,True,0.34676864614678743,0.34676864614678743,0.06498098373413086,0.52710843,1.0,1
1,incomplete,True,True,0.4261208969621274,1.2288334072214537,0.06791901588439941,0.5736947,0.6666666666666666,1
2,incomplete,True,False,0.0,0.0,0.025979995727539062,0.34142548,0.0,0
3,incomplete,True,True,0.884938906609398,2.5519576710369676,0.05829286575317383,0.54595697,0.0,1
4,incomplete,True,False,0.0,0.0,0.01981496810913086,0.34142548,0.0,0
0,complete,True,True,0.7494346268567235,0.7494346268567235,0.05817604064941406,0.54459906,1.0,1
1,incomplete,True,False,0.4323658714593559,0.5769227307694382,0.04687094688415527,0.40845507,0.0,1
2,incomplete,True,True,0.7494346268567235,1.0,0.04517412185668945,0.54459906,1.0,1
3,incomplete,True,False,0.0,0.0,0.022986173629760742,0.28480405,0.0,0
4,incomplete,True,True,1.2682736726079504,1.6923072769233258,0.06958794593811035,0.72556186,0.5,1
0,complete,True,True,0.16863116315931487,0.16863116315931487,0.05149197578430176,0.50581455,1.0,1
1,incomplete,True,True,0.16863116315931487,1.0,0.042060136795043945,0.50581455,1.0,1
2,incomplete,True,True,0.5145247521534712,3.0511842681614674,0.09069299697875977,0.72722536,0.3333333333333333,1
3,incomplete,True,True,0.694999657900331,4.1214188699139065,0.07274913787841797,0.6086432,0.3333333333333333,1
4,incomplete,True,True,0.46372084513692186,2.749911916926173,0.05164599418640137,0.63695353,1.0,1
0,complete,True,True,0.5307201500064878,0.5307201500064878,0.05393505096435547,0.5129118,1.0,1
1,incomplete,True,True,0.5307201500064878,1.0,0.052427053451538086,0.5129118,1.0,1
2,incomplete,True,True,1.6737372783548448,3.1537096873642056,0.10622906684875488,0.89415133,0.3333333333333333,1
3,incomplete,True,True,1.5987935608615516,3.0124983210869365,0.08101487159729004,0.876393,0.3333333333333333,1
4,incomplete,True,False,0.0,0.0,0.022368907928466797,0.24749345,0.0,0
0,complete,True,True,0.7118518300640033,0.7118518300640033,0.21768498420715332,0.5072241,1.0,1
1,incomplete,True,False,0.03967634362526881,0.05573680076330136,0.036438941955566406,0.13316458,0.25,1
2,incomplete,True,False,0.08963903679192814,0.1259237287960173,0.036355018615722656,0.12242186,0.25,1
3,incomplete,True,False,0.711850919501478,0.9999987208538536,0.14777016639709473,0.4976501,0.75,1
4,incomplete,True,False,0.4366989140266408,0.6134688366080013,0.06012916564941406,0.32065606,0.5,1
0,complete,True,True,0.06917853943349694,0.06917853943349694,0.04799795150756836,0.5306816,1.0,1
1,incomplete,True,True,0.06917853943349694,1.0,0.043205976486206055,0.5306816,1.0,1
2,incomplete,True,True,2.6252250947593425,37.94854757352946,0.23754596710205078,0.9688184,0.0,1
3,incomplete,True,True,2.5855488106479645,37.37501300000005,0.1723010540008545,0.96540654,0.0,1
