n_missing,method,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
1,incomplete,True,False,0.46701153672455564,0.6646956521739131,0.1933441162109375,0.45438236,0.3333333333333333,1
2,incomplete,True,False,0.5912598345228758,0.8415377574370709,0.33612704277038574,0.45438236,0.25,1
3,incomplete,True,False,0.5912598345228758,0.8415377574370709,0.20885491371154785,0.45438236,0.25,1
4,incomplete,True,False,0.1927116455647415,0.2742857142857143,0.05612301826477051,0.35231078,0.0,1
0,complete,True,True,2.0777633824677473,2.0777633824677473,0.9179630279541016,0.5097317,1.0,1
1,incomplete,True,False,1.0289638443718028,0.495226671648101,0.2626619338989258,0.25069755,0.25,1
2,incomplete,True,False,1.4707216989388114,0.7078388768176499,0.1277921199798584,0.29753,0.75,1
3,incomplete,True,False,3.057202681540654,1.4713911638531392,0.08579802513122559,0.2593971,0.25,1
4,incomplete,True,False,1.8210387985715286,0.8764418575943386,0.07676386833190918,0.18512142,0.5,1
0,complete,True,True,1.0553002163000802,1.0553002163000802,0.17279887199401855,0.5021671,1.0,1
1,incomplete,True,True,1.4431324029991224,1.3675088668689896,0.6351470947265625,0.59743637,0.75,1
2,incomplete,True,True,2.058084304245032,1.9502358404329225,0.40529298782348633,0.6227097,0.75,1
3,incomplete,True,True,2.0472596763276005,1.9399784485076343,0.5582599639892578,0.5785271,0.5,1
4,incomplete,True,False,1.011736139214893,0.9587187831364951,0.11942386627197266,0.42800498,0.25,1
0,complete,True,True,0.26026545610238183,0.26026545610238183,0.0718851089477539,0.52382463,1.0,1
1,incomplete,True,False,0.1722884005184781,0.6619718309859155,0.05686497688293457,0.46018088,1.0,1
2,incomplete,True,True,1.1537341938415446,4.432913269088215,0.2987959384918213,0.5391563,0.25,1
3,incomplete,True,True,0.3372453797382976,1.295774647887324,0.05096697807312012,0.5200071,0.5,1
4,incomplete,True,False,0.0,0.0,0.025472164154052734,0.3313412,0.0,0
0,complete,True,True,2.3531418561594695,2.3531418561594695,1.1072468757629395,0.50027764,1.0,1
1,incomplete,True,False,2.265164800575566,0.9626129400768512,0.7872569561004639,0.34354103,0.75,1
2,incomplete,True,False,1.858515299209966,0.7898016408765187,0.6631171703338623,0.4733286,0.5,1
3,incomplete,True,False,2.2552745694903162,0.9584099503338566,0.12177395820617676,0.4733286,0.5,1
4,incomplete,True,False,2.1123118541664727,0.8976559779587397,0.09579014778137207,0.28246605,0.5,1
0,complete,True,True,0.3416828189453805,0.3416828189453805,0.5188260078430176,0.53014,1.0,1
1,incomplete,True,False,0.3416828189453805,1.0,0.16641998291015625,0.46677226,0.6666666666666666,1
2,incomplete,True,False,1.3715999750649963,4.014249177932042,0.5623540878295898,0.4762481,0.5,1
3,incomplete,True,False,1.8846065338316629,5.515660809778455,0.28412485122680664,0.45463347,0.25,1
4,incomplete,True,False,0.0843113449345744,0.24675324675324672,0.02913498878479004,0.40922785,0.3333333333333333,1
0,complete,True,True,1.686226898691488,1.686226898691488,0.8328912258148193,0.508476,1.0,1
1,incomplete,True,False,0.9274247942803184,0.55,0.2219099998474121,0.32087374,1.0,1
2,incomplete,True,True,4.516155519973724,2.6782608695652175,0.3155341148376465,0.6009917,0.5,1
3,incomplete,True,False,0.0,0.0,0.022523880004882812,0.13079983,0.0,0
4,incomplete,True,True,3.597284050541841,2.1333333333333333,0.07278800010681152,0.6247897,0.5,1
0,complete,True,True,2.481686109595951,2.481686109595951,1.1579489707946777,0.51217675,1.0,1
1,incomplete,True,False,2.0055749852595306,0.8081501433660613,0.14367389678955078,0.46062112,0.3333333333333333,1
2,incomplete,True,False,2.8010341961639935,1.128681901120862,0.15634584426879883,0.38389945,0.25,1
3,incomplete,True,False,3.0649653629157045,1.23503345208098,0.18758082389831543,0.40399194,0.5,1
4,incomplete,True,True,4.0330148563921195,1.6251107828655833,0.2977001667022705,0.5421993,0.5,1
